categorical_feature_1,categorical_feature_2,numerical_feature_1,numerical_feature_2,target
nan,object_category_11,0.5497032258446347,0.033029883360621924,0
category_14,object_category_9,-0.525892648411561,0.8480557901009538,1
category_8,object_category_6,-0.23156839964975295,1.1909208811406937,0
category_0,object_category_10,-0.058851340539241834,0.882339603746716,0
nan,object_category_5,-1.3452604550952998,1.8995047958966786,1
nan,object_category_7,1.870491105997589,-1.6998761224300107,1
category_2,object_category_4,0.7913823784286238,0.3555980642009897,1
nan,object_category_14,-0.05235867253729695,-0.3223266556324547,0
category_13,object_category_12,0.5357099564373392,0.12584147265123385,1
nan,object_category_11,-1.0259268634493266,-0.3144162212991968,0
nan,object_category_9,-0.08637361384271248,2.598171568665668,0
category_10,object_category_3,-0.6067522370917895,0.7979857467631164,1
nan,object_category_13,-0.924122344664887,0.08415335030177391,0
category_4,object_category_7,-1.133744730069236,1.7842395189123115,0
category_5,object_category_7,-0.1013911608688735,0.11477370088206428,1
nan,object_category_7,-0.1153898783463556,-0.007052680119963054,0
nan,object_category_5,0.17295906437871336,-0.35207581231895746,1
category_2,object_category_2,-0.030409253274168893,0.5202165110118949,1
nan,object_category_10,0.6889164065336908,0.6568133964782974,0
nan,object_category_7,0.723086630631573,1.9717575712834459,0
nan,object_category_5,-0.3509201790605847,-0.4084535908918618,1
category_1,object_category_9,-0.05098333333243537,1.5136535356575604,0
category_3,object_category_10,1.070194562515025,-0.31005032913914704,1
nan,object_category_14,-2.5969914897464,0.9517488659896182,0
nan,object_category_3,-0.6217296033864486,0.7650572188601739,0
nan,object_category_13,-1.7141058633904502,1.2574600875638973,1
nan,object_category_1,-0.6237619357449262,-1.179755742166346,1
nan,object_category_7,-0.9511928136479628,-0.7010921349449609,0
category_12,object_category_3,-0.27588452439357436,2.03189331678406,1
category_12,object_category_2,0.4050345282393028,1.115215794594758,1
nan,object_category_6,0.09829800903744008,0.9531647585289997,1
nan,object_category_1,1.0597585012774076,-1.1548711273057428,1
category_4,object_category_13,0.558898876035543,-1.1638565691547322,0
nan,object_category_13,-0.2634778119077609,1.3615146812753456,0
category_1,object_category_9,-0.0067266551790244435,-2.1505327483505794,0
category_13,object_category_7,-0.6937853990298289,1.1286675250699294,1
category_4,object_category_13,0.9247932642344545,0.23430102284682383,1
nan,object_category_1,0.47436199473537943,0.39958045372076856,0
nan,object_category_1,0.6302401459326149,-1.0762603144391374,1
category_2,object_category_4,0.7790464987768722,-0.2649648873346888,0
nan,object_category_9,0.40107854145932903,0.7869244735236616,0
category_5,object_category_9,0.5442689883223489,0.8799635059921477,0
nan,object_category_13,1.6871200828530186,-0.45521283758867215,0
category_1,object_category_10,-0.9280704935858579,-1.246842871110893,0
category_8,object_category_14,-0.6027553666360864,1.2907299488168975,0
nan,object_category_3,0.16333514984838277,-0.4110581920582704,0
nan,object_category_4,-0.6813920574063125,-2.7493754696472603,0
category_3,object_category_7,1.4920885759335036,-1.415874666085116,1
category_4,object_category_7,-0.749117151960326,-0.9585885431499636,0
category_7,object_category_6,1.5849417801656343,-0.8850876259893161,0
nan,object_category_8,0.440407690459021,0.597274391334396,1
category_5,object_category_12,0.2982674946215211,0.3782487950308955,1
nan,object_category_3,0.2526971820412998,-1.3968304354262397,0
nan,object_category_14,1.3084410316190134,0.5011501805712193,0
category_3,object_category_1,0.3071047080022178,-1.399015240360075,1
nan,object_category_12,0.5370246886481859,-1.1221850196245242,1
category_7,object_category_12,1.6064796385108882,0.12895204727057977,0
nan,object_category_11,-1.7669000022802104,1.3631754643949283,1
nan,object_category_14,-0.1562671525755736,0.10209354560019547,1
category_4,object_category_0,0.2559861628180454,-0.34653846915683084,1
nan,object_category_1,1.6535537952162747,0.5322540940125547,0
category_9,object_category_3,-0.23701494787200994,0.3094358211902824,1
category_14,object_category_3,1.371994048772242,-0.22636414450786738,0
nan,object_category_5,0.48038013047788874,0.30510514705942415,0
category_2,object_category_7,1.8185682198418651,-0.4696600770640874,1
nan,object_category_14,0.08731301377766562,2.0578744066649866,0
nan,object_category_8,-0.9523615036913046,1.0536303110744065,0
nan,object_category_7,-0.5660411854808703,0.8483015380637654,1
category_8,object_category_12,-0.18891605731948663,0.08716365272057038,0
nan,object_category_10,-2.1449269181810986,0.5898862950967221,1
nan,object_category_5,-1.0316664576523165,0.24050206562543913,1
category_3,object_category_1,0.6385880234850742,-0.011534901304825242,0
category_14,object_category_6,-0.7330225624968953,1.4364093334953127,1
nan,object_category_9,-1.4759265994053719,0.6335646658192938,1
nan,object_category_14,0.9640572844298223,-0.26822155571879,1
category_14,object_category_1,-0.12232075981063625,0.7872358848824291,1
nan,object_category_13,-0.10096874336193318,-1.553615918169145,0
nan,object_category_10,-0.749574035012618,-0.1344386457132022,1
category_10,object_category_2,1.7426337361674302,0.23285244595120655,1
nan,object_category_4,0.30780798626172384,0.2040753245927653,1
category_10,object_category_14,-0.5982602668627476,0.6225890632253106,0
category_8,object_category_5,0.6149037294885094,-0.9292785163846399,1
category_3,object_category_12,-0.45861922233030294,-1.3260499924811309,0
category_13,object_category_14,-0.047040798763465445,2.452125060934246,0
category_6,object_category_10,1.9860291465271074,0.6695604321858425,1
nan,object_category_0,0.9483881924821745,0.754627207713914,1
nan,object_category_5,1.1301899772119042,0.7652850556703302,0
nan,object_category_11,-1.1261086629572303,-0.044063464509476354,0
category_6,object_category_6,-0.34705488008499047,0.3394162937283364,1
category_10,object_category_12,-0.5455974048506086,0.8731434956016937,1
category_12,object_category_13,0.21862641897792406,0.5007174986854473,1
category_8,object_category_8,1.4887712389069556,-1.3304986145886888,0
category_13,object_category_10,0.8981968402774724,0.7011386449927935,0
nan,object_category_12,-0.7977846864802685,-0.11749201716133818,0
category_6,object_category_12,-1.733352529785717,0.23020674009884992,1
category_2,object_category_6,-0.9729414377110507,-1.2404543126528524,0
nan,object_category_1,0.6219916267447001,-1.6239832686794027,0
category_10,object_category_2,-0.7528835950487314,0.8761806295526431,1
nan,object_category_5,-0.8610770083277347,0.5146108745102524,0
category_0,object_category_5,-0.9244224239284505,-1.3263377953430662,1
nan,object_category_4,-1.4658794667716313,1.0183930722858079,0
nan,object_category_1,-0.8426147151382889,-1.425989283346842,0
nan,object_category_12,-1.0639665036821075,-0.4166781895024749,0
nan,object_category_6,2.670043559131941,1.911330899357875,0
nan,object_category_6,-2.0301351465703172,0.049333463588096746,0
category_2,object_category_12,-0.18548080874270476,-1.98170547861915,1
category_4,object_category_5,0.2407931480322154,-2.063371623453118,1
nan,object_category_7,0.596259883793277,-0.17705374049787037,1
category_13,object_category_7,-0.04528187291440807,-0.5978908563206999,1
category_2,object_category_10,1.1658166380760202,-1.293037766821008,0
nan,object_category_12,0.7325958068017021,0.06726862366941866,1
nan,object_category_10,-2.1095242113652017,-0.149056475186535,1
nan,object_category_1,-1.6775392370326285,1.465210773621341,1
nan,object_category_1,1.1942773524501107,-0.9802292758799002,1
category_4,object_category_8,0.1484740089812376,1.8110706088065849,0
nan,object_category_6,1.36128899543142,-0.2608230157435345,0
